id,nombre,edad,direcciones,semestre,promedio,materias,numInscripcion
1,Gabriel Ana Reza Romero,21,Av. Aguascalientes Sur N° 402,septimo semestre,8.294501,Lenguajes Formales y Automatas , Sistema de Comunicaciones , Calculo y Geometria Analitica , Ingenieria de Software , Sistemas Distribuciones,87764.13
464,Laura Gabriel Jasso Román,22,Parque Lira #147,noveno semestre,8.040823,Diseña Digital Moderno , Fundamentos de Programacion , Optativa de Ciencias Sociales y Humanidades , Calculo Vectorial , Introduccion a la Economia,17897.205
465,Elena Valdez Flores,21,Cañaverales #222,septimo semestre,8.799148,Redaccion y Exposicion de Temas de Ingenieria , Dispositivos Electronicos , Fundamentos de Fisica , Optativa de Ciencias Sociales y Humanidades , Calculo y Geometria Analitica,124924.8
466,Jose Vargas Castillejos,22,John F. Kennedy Manzana 5 Lote 4 Isidro Favela,noveno semestre,7.1772466,Estructura y Programacion de Computadoras , Computacion Grafica e Interaccion Humano-Computadora , Fundamentos de Programacion , Compiladores , Fundamentos de Estadistica,22859.492
467,David Fernanda García Enciso,19,Cristobal E Y Llamas N° 80 Miguel Hidalgo,tercer semestre,6.025774,Organizacion y Arquitectura de Computadoras , Inteligencia Artificial , Fundamentos de Fisica , Inteligencia Artificial , Computo Movil,69656.805
468,Ana Daniel Fernández Reyes,19,Circuito Ajusto N° 667 Heroes De Padierna,tercer semestre,9.966219,Base de Datos , Cultura y Comunicacion , Base de Datos , Recursos y Necesidades de Mexico , Quimica,11040.38
469,Jose Fuentes García,19,Tinum N° 388 Pedregal De San Nicolas,tercer semestre,8.1323185,Etica Profesional , Fundamentos de Fisica , Fundamentos de Fisica , Optativa de Campo de Profundizacion , Optativa de Campo de Profundizacion,15675.329
470,Mateo Delgado Millán,19,Benito Juarez N° 201 Miguel Hidalgo,tercer semestre,9.929485,Redaccion y Exposicion de Temas de Ingenieria , Finanza en la Ingenieria en Computacion , Algebra Lineal , Fundamentos de Fisica , Probabilidad,8280.335
471,Ignacio Matias Fernández Peñaloza,19,Cerrada Citlali N° 1 Ejidos De San Pedro Martir,tercer semestre,5.06799,Fundamentos de Estadistica , Finanza en la Ingenieria en Computacion , Seguridad informatica , Fundamentos de Fisica , Matematicas Avanzadas,14202.142
472,Eduardo Romero Mimbrera,22,Ramon Almaraz Antes Tres N° 1 Miguel Hidalgo 4A Sección Ampliacion,noveno semestre,7.40337,Cultura y Comunicacion , Fundamentos de Estadistica , Programacion Orientada a Objetos , Optativa de Ciencias Sociales y Humanidades , Analisis Numerico,101026.59
473,Emiliano Diego Vargas Mimbrera,22,Cañaverales 222 Colonia Granjas Coapa,noveno semestre,6.8684044,Computacion Grafica Avanzada , Diseña Digital Moderno , Sistemas Distribuciones , Organizacion y Arquitectura de Computadoras , Dispositivos Electronicos,69031.234
474,Jorge Fernández Arenas,18,Av. Canal De Miramontes No. 3520,primer semestre,9.462907,Estructura de Datos y Aalgoritmos II , Diseña Digital Moderno , Fundamentos de Estadistica , Dispositivos Electronicos , Finanza en la Ingenieria en Computacion,65855.914
475,Maria Ferreira Rodríguez,19,Canal De Miramontes 3520 Colonia Villa Coapa,tercer semestre,5.3230166,Electricidad y Magnetismo , Mecanica , Analisis Numerico , Ecuacion Diferenciales , Estructura y Programacion de Computadoras,6095.5684
476,Ximena Sofia Román Jasso,18,Calzada Acoxpa No. 438,primer semestre,7.9972935,Estructura y Programacion de Computadoras , Dispositivos Electronicos , Sistemas Operativos , Fundamentos de Programacion , Administracion de Redes,114394.22
477,Iván Cristina Vargas Flores,18,Cañaverales No.222,primer semestre,9.373936,Etica Profesional , Calculo Vectorial , Optativa de Campo de Profundizacion , Estructuras Discretas , Microcomputadoras,20055.611
478,Santiago Maldonado Jasso,22,Av. Tlahuac Chalco S/N Mz 4 Lt 86-D La Habana,noveno semestre,7.1273155,Administracion de Redes , Calculo Integral , Sistemas Operativos , Fundamentos de Estadistica , Recursos y Necesidades de Mexico,99350.56
479,Karla Enciso Peñaloza,19,Canal De La Turba N° 412 Fraccionamiento Paseos De Chalco,tercer semestre,6.962655,Etica Profesional , Sistemas Operativos , Seguridad informatica , Sistemas Operativos , Calculo Integral,18010.16
480,Gerardo Daniel Flores León,19,Juan Bretel N° 2 Miguel Hidalgo,tercer semestre,7.449328,Fundamentos de Sistemas Embebidos , Circuitos Electricos , Microcomputadoras , Ingenieria de Software , Algebra,27541.201
481,Valeria Ángela Fernández Rodríguez,21,Cenicienta N° 204 Miguel Hidalgo,septimo semestre,9.444534,Inteligencia Artificial , Optativa de Campo de Profundizacion , Calculo Vectorial , Circuitos Electricos , Ecuacion Diferenciales,26004.137
482,Hugo Rodríguez González,21,Francisco Jimenez N° 190 La Conchita Zapotitlan,septimo semestre,6.3530803,Fundamentos de Programacion , Fundamentos de Fisica , Organizacion y Arquitectura de Computadoras , Algebra Lineal , Calculo Vectorial,24745.953
483,Ana Ana Martínez Galindo,21,Av. Tlahuac # 1577 Colonia. Mirasoles,septimo semestre,6.0629463,Fundamentos de Estadistica , Sistema de Comunicaciones , Cultura y Comunicacion , Calculo Vectorial , Sistemas Distribuciones,47763.082
484,Regina Mateo Hernández Valdez,18,Ignacio Zaragoza 288 Colonia Federal,primer semestre,5.8921123,Diseña Digital Moderno , Analisis Numerico , Algebra , Microcomputadoras , Inteligencia Artificial,28973.303
485,Araceli Córdova Rodríguez,19,Alarcon N° 72 Morelos,tercer semestre,5.3158307,Lenguajes Formales y Automatas , Matematicas Avanzadas , Fundamentos de Fisica , Microcomputadoras , Optativa de Campo de Profundizacion,63091.977
486,Fernanda Corona Lemus,22,Ferrocarril De Cintura N° 159 Morelos,noveno semestre,7.3856454,Analisis Numerico , Estructura de Datos y Aalgoritmos II , Finanza en la Ingenieria en Computacion , Diseña Digital Moderno , Seguridad informatica,31323.92
487,Clara Eduardo Toledo Reyes,18,Fray Servando Teresa De Mier N° 488 Balbuena,primer semestre,7.3569436,Redes de Datos Seguras , Recursos y Necesidades de Mexico , Base de Datos , Probabilidad , Señales y Sistemas,45745.82
488,David Ángela Castillejos Lara,20,Limon N° 35 Centro,quinto semestre,5.0998387,Calculo y Geometria Analitica , Computacion Grafica Avanzada , Señales y Sistemas , Estructura de Datos y Aalgoritmos II , Computo Movil,26505.076
489,Ana Lara Flores,19,Santa Rosa N° 4 Valle Gomez,tercer semestre,6.852436,Redaccion y Exposicion de Temas de Ingenieria , Calculo Integral , Algebra , Estructura de Datos y Aalgoritmos I , Redaccion y Exposicion de Temas de Ingenieria,16068.397
490,Hugo Felipe Fernández Díaz,21,Oriente 158 N° 54 Moctezuma 2A Sección,septimo semestre,9.993979,Compiladores , Redaccion y Exposicion de Temas de Ingenieria , Optativa de Ciencias Sociales y Humanidades , Ingenieria de Software , Computo Movil,23527.783
491,Carlos Daniel Maldonado Lara,21,Oriente 140 N° 164 Moctezuma 2A Sección,septimo semestre,8.960455,Etica Profesional , Fundamentos de Estadistica , Robots Movilies , Cultura y Comunicacion , Administracion de Redes,16239.725
492,Gael Delgado García,22,Egipto N°46 Romero Rubio,noveno semestre,8.62361,Algebra Lineal , Calculo y Geometria Analitica , Base de Datos , Optativa de Ciencias Sociales y Humanidades , Computo Movil,22156.86
493,Carlos Ferreira Romero,21,Eje 3 Poniente Francisco Del Paso Y Troncoso N° 24 Jardin Balbuena,septimo semestre,7.3172817,Estructura de Datos y Aalgoritmos II , Estructuras Discretas , Administracion de Proyectos de Software , Robots Movilies , Analisis Numerico,109353.82
494,Clara Fuentes Flores,20,Calzada Ignacio Zaragoza No. 58,quinto semestre,6.8678074,Base de Datos , Compiladores , Optativa de Ciencias Sociales y Humanidades , Estructura y Programacion de Computadoras , Diseña Digital Moderno,125329.586
495,Matias Córdova Peñaloza,21,Fray Servando Teresa De Mier No. 881,septimo semestre,7.0980835,Probabilidad , Circuitos Electricos , Etica Profesional , Redaccion y Exposicion de Temas de Ingenieria , Inteligencia Artificial,21838.549
496,Santiago Fernanda Juárez Galindo,22,Av. Canal De Miramontes No. 7620,noveno semestre,8.191755,Circuitos Electricos , Diseña Digital Moderno , Cultura y Comunicacion , Inteligencia Artificial , Programacion Orientada a Objetos,31391.068
497,Ximena Carmona Peñaloza,21,Pedro Ramirez Del Castillo No. 11 Barrio San Pedro,septimo semestre,8.373699,Algebra , Finanza en la Ingenieria en Computacion , Base de Datos , Calculo Integral , Fundamentos de Programacion,33014.42
498,Gerardo García Guadarrama,20,Carretera Nueva Xochimilco-Tulyehualco N° 206,quinto semestre,6.6684656,Seguridad informatica , Fundamentos de Programacion , Lenguajes Formales y Automatas , Ingenieria de Software , Base de Datos,28190.752
499,Araceli Maria Ferreira Reyes,22,Av. Aquiles Erdan N° 282 Barrio Laguadalupita,noveno semestre,5.1069193,Computacion Grafica e Interaccion Humano-Computadora , Fundamentos de Programacion , Calculo Integral , Microcomputadoras , Microcomputadoras,24617.125
500,Jacqueline Leonardo Rodríguez Reyes,19,Av. Aguascalientes Sur N° 402,tercer semestre,5.9649367,Circuitos Electricos , Compiladores , Fundamentos de Sistemas Embebidos , Finanza en la Ingenieria en Computacion , Diseño Digital VLSI,30248.07
501,Juan Escutia Barragan,19,Zapotitlan EdoMex,Noveno Semestre,9.5,Algebra Fisica Programacion Calculo,261114.06
